formula,atom a,atom b,a,b,c,alpha,beta,gamma,bandgap,lowest distortion,vpa,mub,e_form,eform oxygen,e_hull,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
EuSiO3,Eu,Si,3.593,3.593,3.593,90,90,90,3.989,cubic,9.277,0,-3.283,6.453,0.001,Eu1 Si1 O3,8,63,55,20.2,17.12,8,25,87,62,72.8,19.12,87,15.9994,151.964,135.9646,45.60954,42.541784,15.9994,54.8,1687,1632.2,589.28,641.376,54.8,3,16,13,13,4,16,2,6,4,3,1.2,2,66,198,132,101.4,42.48,66,1.185,3.44,2.255,2.681,0.9108,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,0,0,0,0,0,0,7,7,1.4,2.24,0,4,9,5,6.2,1.12,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,7,7,1.4,2.24,0,2,7,5,3.4,1.68,2,9.105,36.46,27.355,16.843,9.2856,9.105,0,0.773,0.773,0.1546,0.24736,0,0,0,0,0,0,0,12,229,217,98.4,103.68,12,Eu2+1 Si4+1 O2-3,-2,4,6,3.380617019
HfPuO3,Hf,Pu,6.102,6.245,7.253,90,90,90,0,orthorhombic,13.818,1.139,-3.279,0.432,0.298,Hf1 Pu1 O3,8,94,86,38,36,8,24,87,63,66,25.2,87,15.9994,244,228.0006,94.09764,93.717888,15.9994,54.8,2506,2451.2,716.68,794.256,54.8,3,16,13,11,6,16,2,7,5,3.8,2.16,2,66,187,121,112,55.2,66,1.28,3.44,2.16,2.58,1.032,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,14,14,4,4.8,0,6,18,12,8.8,3.68,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,8,8,1.6,2.56,0,2,8,6,4.4,2.88,2,9.105,22.2,13.095,13.519,5.2968,9.105,0,0,0,0,0,0,0,0.318003638,0.318003638,0.063600728,0.101761164,0,11,194,183,48.2,58.32,12,Hf0+1 Pu0+1 O0+3,0,0,0,0
HoVO3,Ho,V,5.278,5.64,7.6,90,90,90,1.255,orthorhombic,11.313,0.4,-3.276,3.926,-0.023,Ho1 V1 O3,8,67,59,22.8,17.76,8,33,87,54,68,22.8,87,15.9994,164.93032,148.93092,52.774004,44.8625264,15.9994,54.8,2183,2128.2,818.88,916.896,54.8,3,16,13,11.2,5.76,16,2,6,4,3.2,1.44,2,66,192,126,108.6,51.12,66,1.23,3.44,2.21,2.636,0.9648,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,3,3,0.6,0.96,0,0,11,11,2.2,3.52,0,5,13,8,7.2,2.32,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,7,7,1.4,2.24,0,0,3,3,0.6,0.96,0,2,7,5,3.2,1.52,2,9.105,30.73333333,21.62833333,14.21166667,6.608666667,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Ho3+1 V3+1 O2-3,-2,3,5,3.273268354
NpMgO3,Np,Mg,5.344,5.679,7.631,90,90,90,2.262,orthorhombic,11.58,0.6,-3.275,-0.126,0.129,Np1 Mg1 O3,8,93,85,25.8,26.88,8,22,87,65,70.2,20.16,87,15.9994,237,221.0006,61.86064,70.055744,15.9994,54.8,923,868.2,400.88,415.296,54.8,2,16,14,10.6,6.48,16,2,7,5,3.2,1.52,2,66,190,124,105.8,47.76,66,1.31,3.44,2.13,2.598,1.0104,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,4,4,0.8,1.28,0,2,7,5,5.4,1.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,10,10,2,3.2,0,0,19,19,5,5.6,2,9.105,22.89,13.785,13.73175,5.5521,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,58.4,55.68,12,Np4+1 Mg2+1 O2-3,-2,4,6,3.380617019
UTiO3,U,Ti,5.463,5.692,7.888,90,90,90,0,orthorhombic,12.263,0.414,-3.271,5.163,0.118,U1 Ti1 O3,8,92,84,27.6,25.76,8,20,87,67,64.8,26.64,87,15.9994,238.02891,222.02951,66.778822,68.5000352,15.9994,54.8,1941,1886.2,702.68,777.456,54.8,3,16,13,11,6,16,2,7,5,3.4,1.68,2,66,196,130,110.8,53.76,66,1.38,3.44,2.06,2.648,0.9504,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.6,0.72,0,0,3,3,0.6,0.96,0,4,6,2,5.6,0.64,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.4,4.08,0,0,11,11,2.2,3.52,0,2,20,18,6.8,5.76,2,9.105,20.025,10.92,12.806,4.4412,9.105,0,0,0,0,0,0,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,12,194,182,58.6,55.92,12,U4+1 Ti2+1 O2-3,-2,4,6,3.380617019
DyVO3,Dy,V,5.296,5.659,7.618,90,90,90,1.112,orthorhombic,11.416,0.4,-3.271,3.989,-0.03,Dy1 V1 O3,8,66,58,22.6,17.52,8,31,87,56,67.6,23.28,87,15.9994,162.5,146.5006,52.28794,44.084824,15.9994,54.8,2183,2128.2,806.48,902.016,54.8,3,16,13,11.2,5.76,16,2,6,4,3.2,1.44,2,66,192,126,108.6,51.12,66,1.22,3.44,2.22,2.634,0.9672,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,3,3,0.6,0.96,0,0,10,10,2,3.2,0,5,12,7,7,2,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,7,7,1.4,2.24,0,0,4,4,0.8,1.28,0,2,7,5,3.4,1.68,2,9.105,31.24,22.135,14.313,6.7708,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Dy3+1 V3+1 O2-3,-2,3,5,3.273268354
ErScO3,Er,Sc,3.976,3.976,3.976,90,90,90,2.751,cubic,12.575,0,-3.269,4.961,0.583,Er1 Sc1 O3,8,68,60,22.6,18.16,8,11,87,76,61.4,30.72,87,15.9994,167.259,151.2596,52.0426224,46.08655104,15.9994,54.8,1814,1759.2,749.68,833.856,54.8,3,16,13,10.8,6.24,16,2,6,4,3.2,1.44,2,66,189,123,111.4,54.48,66,1.24,3.44,2.2,2.584,1.0272,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,12,12,2.4,3.84,0,3,14,11,7,2.8,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,2,2,0.4,0.64,0,2,9,7,3.4,2.24,2,9.105,30.585,21.48,16.027,8.3064,9.105,0,0,0,0,0,0,0,6.35E-06,6.35E-06,1.27E-06,2.03E-06,0,12,194,182,84.8,87.36,12,Er3+1 Sc3+1 O2-3,-2,3,5,3.273268354
HfBaO3,Hf,Ba,5.992,6.134,10.097,90,90,90,3.156,orthorhombic,18.555,0,-3.268,-7.285,0.357,Hf1 Ba1 O3,8,72,64,30.4,26.88,8,9,87,78,63,28.8,87,15.9994,178.49,162.4906,72.76304,68.116368,15.9994,54.8,2506,2451.2,734.08,815.136,54.8,2,16,14,10.8,6.24,16,2,6,4,3.6,1.92,2,66,215,149,117.6,61.92,66,0.89,3.44,2.55,2.502,1.1256,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,14,14,2.8,4.48,0,2,18,16,7.6,4.16,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,0,8,8,2.8,2.08,2,9.105,63.59,54.485,22.621,16.3876,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Hf4+1 Ba2+1 O2-3,-2,4,6,3.380617019
AlSmO3,Al,Sm,5.45,5.462,8.551,90,90,90,3.072,orthorhombic,12.728,0,-3.267,-6.818,0.27,Al1 Sm1 O3,8,62,54,19.8,16.88,8,23,87,64,71.4,19.36,87,15.9994,150.36,134.3606,45.06794772,42.11682091,15.9994,54.8,1345,1290.2,488.574,520.5288,54.8,3,16,13,12.8,3.92,16,2,6,4,3,1.2,2,66,198,132,103.4,44.88,66,1.17,3.44,2.27,2.62,0.984,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,0,0,0,0,0,0,6,6,1.2,1.92,0,3,8,5,5.8,1.12,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,0,0,0,0,0,0,8,8,1.6,2.56,0,2,8,6,3.8,2.16,2,9.105,33.23,24.125,15.405,7.56,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,85.4,88.08,12,Al3+1 Sm3+1 O2-3,-2,3,5,3.273268354
HfLaO3,Hf,La,5.982,6.231,7.78,90,90,90,0,orthorhombic,14.5,0,-3.262,-2.024,0.395,Hf1 La1 O3,8,72,64,30.6,27.12,8,13,87,74,63.8,27.84,87,15.9994,178.49,162.4906,73.078734,68.4952008,15.9994,54.8,2506,2451.2,772.68,861.456,54.8,3,16,13,11,6,16,2,6,4,3.6,1.92,2,66,207,141,116,60,66,1.1,3.44,2.34,2.544,1.0752,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.6,0.72,0,0,14,14,2.8,4.48,0,3,18,15,7.8,4.08,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.4,4.08,0,0,0,0,0,0,0,2,9,7,4.6,3.12,2,9.105,36.8975,27.7925,17.2825,9.813,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Hf4+1 La2+1 O2-3,-2,4,6,3.380617019
EuLuO3,Eu,Lu,5.739,5.952,8.162,90,90,90,0,orthorhombic,13.942,0.2,-3.261,-0.626,0.094,Eu1 Lu1 O3,8,71,63,31.6,28.32,8,25,87,62,65.4,25.92,87,15.9994,174.9668,158.9674,74.9858,70.78368,15.9994,54.8,1936,1881.2,639.08,701.136,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,198,132,116.6,60.72,66,1.185,3.44,2.255,2.555,1.062,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,14,14,4.2,5.04,0,6,17,11,8.8,3.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,7,7,1.4,2.24,0,2,9,7,4.4,2.88,2,9.105,36.46,27.355,18.528,11.3076,9.105,0,0,0,0,0,0,0,0.0022471,0.0022471,0.00044942,0.000719072,0,12,229,217,91.8,95.76,12,Eu3+1 Lu3+1 O2-3,-2,3,5,3.273268354
SmLuO3,Sm,Lu,4.166,4.166,4.166,90,90,90,1.986,cubic,14.456,0,-3.26,4.842,0.572,Sm1 Lu1 O3,8,71,63,31.4,28.08,8,23,87,64,65,26.4,87,15.9994,174.9668,158.9674,74.665,70.39872,15.9994,54.8,1936,1881.2,689.08,761.136,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,198,132,116.6,60.72,66,1.17,3.44,2.27,2.552,1.0656,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,14,14,4,4.8,0,6,17,11,8.6,3.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,8,8,1.6,2.56,0,2,9,7,4.6,3.12,2,9.105,33.23,24.125,17.882,10.5324,9.105,0,0,0,0,0,0,0,0.0022471,0.0022471,0.00044942,0.000719072,0,12,194,182,79.2,80.64,12,Sm3+1 Lu3+1 O2-3,-2,3,5,3.273268354
AlPmO3,Al,Pm,5.469,5.484,8.587,90,90,90,2.97,orthorhombic,12.876,0,-3.256,-6.858,0.274,Al1 Pm1 O3,8,61,53,19.6,16.56,8,21,87,66,71,20,87,15.9994,145,129.0006,43.99594772,40.40162091,15.9994,54.8,1373,1318.2,494.174,527.2488,54.8,3,16,13,12.8,3.92,16,2,6,4,3,1.2,2,66,199,133,103.6,45.12,66,1.155,3.44,2.285,2.617,0.9876,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,0,0,0,0,0,0,5,5,1,1.6,0,3,7,4,5.6,1.04,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,0,0,0,0,0,0,9,9,1.8,2.88,0,2,9,7,4,2.4,2,9.105,33.8425,24.7375,15.5275,7.707,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Al3+1 Pm3+1 O2-3,-2,3,5,3.273268354
MgUO3,Mg,U,5.635,5.645,8.377,90,90,90,2.986,orthorhombic,13.324,0.4,-3.256,3.749,0.214,Mg1 U1 O3,8,92,84,25.6,26.56,8,20,87,67,69.8,20.64,87,15.9994,238.02891,222.02951,62.066422,70.3849952,15.9994,54.8,1408,1353.2,499.08,533.136,54.8,2,16,14,10.6,6.48,16,2,7,5,3.2,1.52,2,66,196,130,107,49.2,66,1.31,3.44,2.13,2.602,1.0056,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,3,3,0.6,0.96,0,2,6,4,5.2,1.28,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,11,11,2.2,3.52,0,0,20,20,5.2,5.92,2,9.105,22.89,13.785,14.046,5.9292,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,58.6,55.92,12,Mg2+1 U4+1 O2-3,-2,4,6,3.380617019
GdVO3,Gd,V,5.336,5.697,7.649,90,90,90,1.258,orthorhombic,11.626,0.4,-3.255,4.106,-0.044,Gd1 V1 O3,8,64,56,22.2,17.04,8,27,87,60,66.8,24.24,87,15.9994,157.25,141.2506,51.23794,42.404824,15.9994,54.8,2183,2128.2,786.68,878.256,54.8,3,16,13,11.2,5.76,16,2,6,4,3.2,1.44,2,66,196,130,109.4,52.08,66,1.2,3.44,2.24,2.63,0.972,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,3,3,0.8,0.96,0,0,7,7,1.4,2.24,0,5,10,5,6.6,1.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.2,3.84,0,0,7,7,1.4,2.24,0,2,16,14,5.8,4.56,2,9.105,32.05,22.945,14.475,7.03,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Gd3+1 V3+1 O2-3,-2,3,5,3.273268354
LaDyO3,La,Dy,4.301,4.301,4.301,90,90,90,1.85,cubic,15.915,0,-3.253,4.719,0.529,La1 Dy1 O3,8,66,58,29.4,25.68,8,13,87,74,61,31.2,87,15.9994,162.5,146.5006,69.880734,64.6576008,15.9994,54.8,1685,1630.2,608.48,664.416,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,207,141,119.4,64.08,66,1.1,3.44,2.34,2.528,1.0944,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,10,10,2,3.2,0,3,12,9,6.6,2.16,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,4,4,0.8,1.28,0,2,9,7,3.8,2.16,2,9.105,36.8975,27.7925,19.0905,11.9826,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,La3+1 Dy3+1 O2-3,-2,3,5,3.273268354
YVO3,Y,V,5.313,5.703,7.605,90,90,90,1.489,orthorhombic,11.521,0.4,-3.25,3.984,-0.031,Y1 V1 O3,8,39,31,17.2,11.04,8,12,87,75,63.8,27.84,87,15.9994,88.90585,72.90645,37.56911,25.883652,15.9994,54.8,2183,2128.2,829.28,929.376,54.8,3,16,13,11.2,5.76,16,2,5,3,3,1.2,2,66,190,124,108.2,50.64,66,1.22,3.44,2.22,2.634,0.9672,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,3,3,0.8,0.96,0,0,0,0,0,0,0,3,6,3,5.2,0.96,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.2,3.84,0,0,0,0,0,0,0,2,9,7,4.4,2.88,2,9.105,32.365,23.26,14.538,7.1308,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Y3+1 V3+1 O2-3,-2,3,5,3.273268354
UHfO3,U,Hf,5.629,5.974,8.067,90,90,90,0,orthorhombic,13.562,0.621,-3.25,5.259,0.199,U1 Hf1 O3,8,92,84,37.6,35.52,8,20,87,67,65.2,26.16,87,15.9994,238.02891,222.02951,92.903422,92.2848264,15.9994,54.8,2506,2451.2,815.68,913.056,54.8,3,16,13,11,6,16,2,7,5,3.8,2.16,2,66,196,130,113.8,57.36,66,1.3,3.44,2.14,2.6,1.008,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.6,0.72,0,0,14,14,3.4,4.24,0,6,18,12,8.4,3.84,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.4,4.08,0,0,11,11,2.2,3.52,0,2,20,18,6.8,5.76,2,9.105,22.2,13.095,13.908,5.7636,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,58.6,55.92,12,U0+1 Hf0+1 O0+3,0,0,0,0
LaVO3,La,V,5.537,5.689,7.859,90,90,90,1.248,orthorhombic,12.379,0.4,-3.248,4.609,-0.077,La1 V1 O3,8,57,49,20.8,15.36,8,13,87,74,64,27.6,87,15.9994,138.90547,122.90607,47.569034,37.8835608,15.9994,54.8,2183,2128.2,708.08,783.936,54.8,3,16,13,11.2,5.76,16,2,6,4,3.2,1.44,2,66,207,141,111.6,54.72,66,1.1,3.44,2.34,2.61,0.996,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,3,3,0.8,0.96,0,0,0,0,0,0,0,3,6,3,5.2,0.96,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.2,3.84,0,0,0,0,0,0,0,2,9,7,4.4,2.88,2,9.105,36.8975,27.7925,15.4445,8.5812,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,La3+1 V3+1 O2-3,-2,3,5,3.273268354
HfPmO3,Hf,Pm,6,6.078,7.593,90,90,90,0,orthorhombic,13.845,0,-3.245,-0.249,0.321,Hf1 Pm1 O3,8,72,64,31.4,28.08,8,21,87,66,65.4,25.92,87,15.9994,178.49,162.4906,74.29764,69.957888,15.9994,54.8,2506,2451.2,808.68,904.656,54.8,3,16,13,11,6,16,2,6,4,3.6,1.92,2,66,199,133,114.4,58.08,66,1.155,3.44,2.285,2.555,1.062,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,14,14,3.8,4.56,0,6,18,12,8.6,3.76,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,9,9,1.8,2.88,0,2,9,7,4.6,3.12,2,9.105,33.8425,24.7375,16.6715,9.0798,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Hf0+1 Pm0+1 O0+3,0,0,0,0
HfAcO3,Hf,Ac,5.924,6.723,7.772,90,90,90,0,orthorhombic,15.476,-0.001,-3.244,-4.516,0.273,Hf1 Ac1 O3,8,89,81,37,34.8,8,14,87,73,64,27.6,87,15.9994,227,211.0006,90.69764,89.637888,15.9994,54.8,2506,2451.2,798.68,892.656,54.8,3,16,13,11,6,16,2,7,5,3.8,2.16,2,66,215,149,117.6,61.92,66,1.1,3.44,2.34,2.544,1.0752,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.6,0.72,0,0,14,14,2.8,4.48,0,3,18,15,7.8,4.08,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.4,4.08,0,0,0,0,0,0,0,2,9,7,4.6,3.12,2,9.105,44.5125,35.4075,18.8055,11.6406,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Hf0+1 Ac0+1 O0+3,0,0,0,0
YbLuO3,Yb,Lu,5.745,5.968,7.674,90,90,90,0,orthorhombic,13.155,0.2,-3.244,-1.221,0.14,Yb1 Lu1 O3,8,71,63,33,30,8,39,87,48,68.2,22.56,87,15.9994,174.9668,158.9674,79.2038,75.84528,15.9994,54.8,1936,1881.2,638.48,700.416,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,187,121,114.4,58.08,66,1.26,3.44,2.18,2.57,1.044,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,14,14,5.6,6.72,0,6,17,11,10.2,5.04,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,0,9,9,3,2.4,2,9.105,34.12,25.015,18.06,10.746,9.105,0,0,0,0,0,0,0,0.0022471,0.0022471,0.00044942,0.000719072,0,12,225,213,91,94.8,12,Yb3+1 Lu3+1 O2-3,-2,3,5,3.273268354
NdTmO3,Nd,Tm,4.215,4.215,4.215,90,90,90,1.895,cubic,14.978,0,-3.239,4.762,0.537,Nd1 Tm1 O3,8,69,61,30.6,27.12,8,19,87,68,63.4,28.32,87,15.9994,168.93421,152.93481,72.234882,67.4825784,15.9994,54.8,1818,1763.2,655.28,720.576,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,201,135,117.8,62.16,66,1.14,3.44,2.3,2.542,1.0776,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,0,0,0,0,0,0,13,13,3.4,4.08,0,6,15,9,7.8,2.88,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,10,10,2.2,3.12,0,1,10,9,3.4,2.64,2,9.105,34.81,25.705,18.381,11.1312,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Nd3+1 Tm3+1 O2-3,-2,3,5,3.273268354
EuScO3,Eu,Sc,5.567,5.786,7.954,90,90,90,0,orthorhombic,12.808,0.2,-3.238,-0.446,0.03,Eu1 Sc1 O3,8,63,55,21.6,16.56,8,11,87,76,59.4,33.12,87,15.9994,151.964,135.9646,48.9836224,41.19215104,15.9994,54.8,1814,1759.2,614.68,671.856,54.8,3,16,13,10.8,6.24,16,2,6,4,3.2,1.44,2,66,198,132,113.2,56.64,66,1.185,3.44,2.255,2.573,1.0404,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,7,7,1.4,2.24,0,3,9,6,6,1.2,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,7,7,1.4,2.24,0,2,9,7,4.4,2.88,2,9.105,36.46,27.355,17.202,9.7164,9.105,0,0,0,0,0,0,0,6.35E-06,6.35E-06,1.27E-06,2.03E-06,0,12,229,217,91.8,95.76,12,Eu3+1 Sc3+1 O2-3,-2,3,5,3.273268354
ThAlO3,Th,Al,3.805,3.805,3.805,90,90,90,0,cubic,11.019,0,-3.237,5.986,0.394,Th1 Al1 O3,8,90,82,25.4,25.84,8,16,87,71,70,21.6,87,15.9994,232.03806,216.03866,61.40355972,68.25380011,15.9994,54.8,2023,1968.2,624.174,683.2488,54.8,3,16,13,12.8,3.92,16,2,7,5,3.2,1.52,2,66,206,140,105,46.8,66,1.3,3.44,2.14,2.646,0.9528,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,2,2,0.4,0.64,0,0,0,0,0,0,0,3,6,3,5,1.2,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,2,8,6,3.8,2.16,2,9.105,32.37,23.265,15.233,7.3536,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,97.2,102.24,12,Th0+1 Al0+1 O0+3,0,0,0,0
