formula,atom a,atom b,a,b,c,alpha,beta,gamma,bandgap,lowest distortion,vpa,mub,e_form,eform oxygen,e_hull,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
MoTmO3,Mo,Tm,4.196,4.196,4.196,90,90,90,0,cubic,14.774,0.599,-1.335,-5.379,1.601,Mo1 Tm1 O3,8,69,61,27,22.8,8,37,87,50,69.6,20.88,87,15.9994,168.93421,152.93481,62.578482,55.8948984,15.9994,54.8,2896,2841.2,975.68,1105.056,54.8,3,16,13,11.4,5.52,16,2,6,4,3.4,1.68,2,66,190,124,108.4,50.88,66,1.25,3.44,2.19,2.746,0.8328,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,13,13,2.6,4.16,0,6,15,9,7.8,2.88,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,1,1,0.2,0.32,0,1,6,5,2.6,1.36,2,9.105,29.78,20.675,14.557,6.5424,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Mo3+1 Tm3+1 O2-3,-2,3,5,3.273268354
TbNaO3,Tb,Na,3.923,3.923,3.923,90,90,90,0,cubic,12.076,0.399,-1.334,-2.714,1.035,Tb1 Na1 O3,8,65,57,20,18,8,2,87,85,58.4,34.32,87,15.9994,158.92535,142.92595,45.98266386,45.17707446,15.9994,54.8,1629,1574.2,432.854,478.4584,54.8,1,16,15,10.4,6.72,16,2,6,4,3,1.2,2,66,194,128,111.6,54.72,66,0.93,3.44,2.51,2.492,1.1376,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,0,0,0,0,0,0,9,9,1.8,2.88,0,1,11,10,6,2,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,5,5,1,1.6,0,1,5,4,2.4,1.04,2,9.105,31.73666667,22.63166667,17.659,10.2648,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Tb0+1 Na0+1 O0+3,0,0,0,0
AgDyO3,Ag,Dy,4.329,4.329,4.329,90,90,90,0,cubic,16.23,0,-1.334,-3.359,0.704,Ag1 Dy1 O3,8,66,58,27.4,23.28,8,31,87,56,71.4,18.72,87,15.9994,162.5,146.5006,63.67328,57.208656,15.9994,54.8,1685,1630.2,616.866,674.4792,54.8,3,16,13,12.4,4.32,16,2,6,4,3.4,1.68,2,66,192,126,107,49.2,66,1.22,3.44,2.22,2.694,0.8952,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,10,10,2,3.2,0,0,10,10,2,3.2,0,6,12,6,8.2,2.64,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,4,4,0.8,1.28,0,1,4,3,2.2,0.72,2,9.105,31.24,22.135,14.977,7.0464,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Ag3+1 Dy3+1 O2-3,-2,3,5,3.273268354
ReTlO3,Re,Tl,6.023,6.023,6.023,70.1,70.1,70.1,0,rhombohedral,18.698,0,-1.333,-11.357,0.266,Re1 Tl1 O3,8,81,73,36,33.6,8,54,87,33,78.2,10.56,87,15.9994,204.3833,188.3839,87.7177,86.06196,15.9994,54.8,3459,3404.2,840.08,1047.568,54.8,7,16,9,13.6,2.88,16,2,6,4,3.6,1.92,2,66,151,85,98.8,39.36,66,1.62,3.44,1.82,2.768,0.8064,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,10,10,3,3.6,0,0,14,14,5.6,6.72,0,6,27,21,13.2,8.64,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,5,5,1,1.6,0,0,0,0,0,0,0,2,5,3,3.2,1.44,2,9.105,26.91,17.805,13.776,5.6052,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Re5+1 Tl+1 O2-3,-2,5,7,3.683941988
ReTlO3,Re,Tl,6.023,6.023,6.023,70.1,70.1,70.1,0,rhombohedral,18.698,0,-1.333,-11.357,0.266,Re1 Tl1 O3,8,81,73,36,33.6,8,54,87,33,78.2,10.56,87,15.9994,204.3833,188.3839,87.7177,86.06196,15.9994,54.8,3459,3404.2,840.08,1047.568,54.8,7,16,9,13.6,2.88,16,2,6,4,3.6,1.92,2,66,151,85,98.8,39.36,66,1.62,3.44,1.82,2.768,0.8064,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,10,10,3,3.6,0,0,14,14,5.6,6.72,0,6,27,21,13.2,8.64,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,5,5,1,1.6,0,0,0,0,0,0,0,2,5,3,3.2,1.44,2,9.105,26.91,17.805,13.776,5.6052,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Re5+1 Tl+1 O2-3,-2,5,7,3.683941988
TeTbO3,Te,Tb,4.352,4.352,4.352,90,90,90,0,cubic,16.483,0.001,-1.332,-5.397,1.084,Te1 Tb1 O3,8,65,57,28.2,24.24,8,29,90,61,76,18.8,87,15.9994,158.92535,142.92595,66.90471,61.086372,15.9994,54.8,1629,1574.2,503.212,538.0944,54.8,3,16,13,13.4,4.16,16,2,6,4,3.4,1.68,2,66,194,128,106,48,66,1.21,3.44,2.23,2.726,0.8568,3.44,2,2,0,2,0,2,0,4,4,3.2,1.28,4,0,10,10,2,3.2,0,0,9,9,1.8,2.88,0,6,16,10,9,3.6,6,0,0,0,0,0,0,0,2,2,1.6,0.64,2,0,0,0,0,0,0,0,5,5,1,1.6,0,2,5,3,2.6,0.96,2,9.105,34.76333333,25.65833333,18.763,11.5896,9.105,0,0.464,0.464,0.0928,0.14848,0,0,0,0,0,0,0,12,194,182,76.4,77.28,12,Te0+1 Tb0+1 O0+3,0,0,0,0
FeErO3,Fe,Er,4.12,4.12,4.12,90,90,90,0,cubic,13.992,0.818,-1.331,-5.831,1.464,Fe1 Er1 O3,8,68,60,23.6,18.72,8,35,87,52,70.2,20.16,87,15.9994,167.259,151.2596,54.22044,45.865248,15.9994,54.8,1811,1756.2,749.08,833.136,54.8,3,16,13,11.8,5.04,16,2,6,4,3.2,1.44,2,66,189,123,103.8,45.36,66,1.24,3.44,2.2,2.678,0.9144,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,6,6,1.2,1.92,0,0,12,12,2.4,3.84,0,6,14,8,8,2.4,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,4,4,0.8,1.28,0,0,2,2,0.4,0.64,0,2,4,2,2.4,0.64,2,9.105,30.585,21.48,13.726,6.7436,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.42213256,0.675412096,0,12,229,217,91.8,95.76,12,Fe3+1 Er3+1 O2-3,-2,3,5,3.273268354
ThHgO3,Th,Hg,4.248,4.248,4.248,90,90,90,0,cubic,15.33,0,-1.331,-1.766,1.393,Th1 Hg1 O3,8,90,82,38.8,36.96,8,16,87,71,69.6,21.44,87,15.9994,232.03806,216.03866,96.125252,96.1510224,15.9994,54.8,2023,1968.2,484.344,615.4624,54.8,3,16,13,12.6,4.08,16,2,7,5,3.8,2.16,2,66,206,140,107.2,49.44,66,1.3,3.44,2.14,2.724,0.8592,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,10,10,2.4,3.04,0,0,14,14,2.8,4.48,0,4,26,22,9.6,6.56,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,0,8,8,2.8,2.08,2,9.105,32.37,23.265,16.98451724,9.45542069,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,85.4,88.08,12,Th4+1 Hg2+1 O2-3,-2,4,6,3.380617019
RuRbO3,Ru,Rb,5.145,6.021,11.379,90,90,90,0,orthorhombic,17.622,0.129,-1.33,-5.944,0.124,Ru1 Rb1 O3,8,44,36,21,15.6,8,4,87,83,64.2,27.36,87,15.9994,101.07,85.0706,46.9072,37.08936,15.9994,54.8,2607,2552.2,616.772,796.0912,54.8,1,16,15,11.4,5.52,16,2,5,3,3.2,1.44,2,66,220,154,112.8,56.16,66,0.82,3.44,2.62,2.668,0.9264,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,7,7,1.4,2.24,0,0,0,0,0,0,0,1,8,7,5.4,1.76,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,1,4,3,2.2,0.72,2,9.105,90.7225,81.6175,26.3095,25.7652,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Ru5+1 Rb+1 O2-3,-2,5,7,3.683941988
PmHgO3,Pm,Hg,4.203,4.203,4.203,90,90,90,0,cubic,14.851,0,-1.328,-0.497,0.692,Pm1 Hg1 O3,8,80,72,33,30,8,21,87,66,70.6,19.84,87,15.9994,200.59,184.5906,78.71764,75.261888,15.9994,54.8,1373,1318.2,354.344,407.4624,54.8,3,16,13,12.6,4.08,16,2,6,4,3.6,1.92,2,66,199,133,105.8,47.76,66,1.155,3.44,2.285,2.695,0.894,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,10,10,2,3.2,0,0,14,14,3.8,4.56,0,6,26,20,10.2,6.32,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,9,9,1.8,2.88,0,0,9,9,3,2.4,2,9.105,33.8425,24.7375,17.27901724,9.80882069,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,Pm0+1 Hg0+1 O0+3,0,0,0,0
TbAgO3,Tb,Ag,4.019,4.019,4.019,90,90,90,0,cubic,12.985,0,-1.327,-0.487,0.566,Tb1 Ag1 O3,8,65,57,27.2,23.04,8,29,87,58,71,19.2,87,15.9994,158.92535,142.92595,62.95835,56.35074,15.9994,54.8,1629,1574.2,605.666,661.0392,54.8,3,16,13,12.4,4.32,16,2,6,4,3.4,1.68,2,66,194,128,107.4,49.68,66,1.21,3.44,2.23,2.692,0.8976,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,10,10,2,3.2,0,0,9,9,1.8,2.88,0,6,11,5,8,2.4,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,5,5,1,1.6,0,1,5,4,2.4,1.04,2,9.105,31.73666667,22.63166667,15.07633333,7.1656,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Tb3+1 Ag3+1 O2-3,-2,3,5,3.273268354
TiTcO3,Ti,Tc,3.866,3.866,3.866,90,90,90,0,cubic,11.556,0.435,-1.327,0.895,1.129,Ti1 Tc1 O3,8,43,35,17.8,11.76,8,43,87,44,71.4,18.72,87,15.9994,98,82.0006,38.77304,27.328368,15.9994,54.8,2430,2375.2,907.08,1022.736,54.8,4,16,12,11.8,5.04,16,2,5,3,3,1.2,2,66,160,94,101,42,66,1.54,3.44,1.9,2.752,0.8256,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1.4,1.68,0,0,0,0,0,0,0,4,7,3,5.8,0.72,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,2.6,3.12,0,0,0,0,0,0,0,2,8,6,3.8,2.16,2,9.105,16.69,7.585,11.658,3.0636,9.105,0,0,0,0,0,0,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,12,194,182,84.8,87.36,12,Ti4+1 Tc2+1 O2-3,-2,4,6,3.380617019
SbCeO3,Sb,Ce,4.552,4.552,4.552,90,90,90,0,cubic,18.867,-0.092,-1.326,-5.817,1.224,Sb1 Ce1 O3,8,58,50,26.6,22.32,8,15,87,72,72.2,22.88,87,15.9994,140.116,124.1166,61.97484,55.170528,15.9994,54.8,1071,1016.2,427.836,447.6432,54.8,3,16,13,13.2,4.08,16,2,6,4,3.4,1.68,2,66,204,138,108.2,50.64,66,1.12,3.44,2.32,2.698,0.8904,3.44,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,2.2,3.12,0,0,1,1,0.2,0.32,0,4,15,11,7.4,3.04,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,9,9,1.8,2.88,0,0,13,13,2.6,4.16,0,2,22,20,6.2,6.32,2,9.105,37.24,28.135,19.223,12.1416,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,Sb3+1 Ce3+1 O2-3,-2,3,5,3.273268354
CuReO3,Cu,Re,5.38,5.38,5.38,57.4,57.4,57.4,0,rhombohedral,10.363,0,-1.324,3.638,0.196,Cu1 Re1 O3,8,75,67,25.6,21.12,8,54,87,33,75.8,13.44,87,15.9994,186.207,170.2076,59.55024,52.261008,15.9994,54.8,3459,3404.2,996.234,1129.7208,54.8,7,16,9,13.2,3.36,16,2,6,4,3.2,1.44,2,66,151,85,96.2,36.24,66,1.9,3.44,1.54,2.824,0.7392,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,10,10,3,3.6,0,0,14,14,2.8,4.48,0,6,21,15,10,4.8,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,1,5,4,2.4,1.04,2,9.105,14.655,5.55,10.608,1.8036,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Cu+1 Re5+1 O2-3,-2,5,7,3.683941988
RhSiO3,Rh,Si,3.569,3.569,3.569,90,90,90,0,cubic,9.094,0.598,-1.323,2.501,0.833,Rh1 Si1 O3,8,45,37,16.6,11.36,8,59,87,28,79.6,8.88,87,15.9994,102.9055,86.9061,35.79784,26.843064,15.9994,54.8,2237,2182.2,817.68,915.456,54.8,9,16,7,14.2,2.16,16,2,5,3,2.8,0.96,2,66,142,76,90.2,29.04,66,1.9,3.44,1.54,2.9,0.648,3.44,1,2,1,1.8,0.32,2,0,4,4,2.8,1.44,4,0,8,8,1.6,2.56,0,0,0,0,0,0,0,4,9,5,6.2,1.12,6,0,1,1,0.2,0.32,0,0,4,4,2,0.8,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,2,4,2,2.6,0.72,2,9.105,20.44,11.335,12.279,3.8088,9.105,0,0.773,0.773,0.1546,0.24736,0,0,0,0,0,0,0,12,227,215,97.6,102.72,12,Rh0+1 Si0+1 O0+3,0,0,0,0
PdMoO3,Pd,Mo,5.258,5.581,7.617,90,90,90,0,orthorhombic,11.176,-0.055,-1.322,3.431,0.408,Pd1 Mo1 O3,8,46,38,22.4,17.28,8,50,87,37,74.6,14.88,87,15.9994,106.42,90.4206,50.07564,40.891488,15.9994,54.8,2896,2841.2,977.69,1107.468,54.8,6,16,10,12.8,3.84,16,2,5,3,3.2,1.44,2,66,154,88,98.2,38.64,66,2.16,3.44,1.28,2.936,0.6048,3.44,0,2,2,1.4,0.72,2,0,4,4,2.4,1.92,4,0,10,10,3,3.6,0,0,0,0,0,0,0,6,10,4,6.8,1.28,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,6,6,2.4,1.44,2,9.105,15.69,6.585,11.483,2.8536,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,Pd2+1 Mo4+1 O2-3,-2,4,6,3.380617019
TeVO3,Te,V,3.897,3.897,3.897,90,90,90,0,cubic,11.833,-0.356,-1.322,1.88,0.579,Te1 V1 O3,8,52,44,19.8,14.16,8,46,90,44,79.4,13.36,87,15.9994,127.6,111.6006,45.30794,35.170248,15.9994,54.8,2183,2128.2,614.012,671.0544,54.8,5,16,11,13.8,3.52,16,2,5,3,3,1.2,2,66,153,87,97.8,38.16,66,1.63,3.44,1.81,2.81,0.756,3.44,2,2,0,2,0,2,0,4,4,3.2,1.28,4,0,10,10,2.6,3.12,0,0,0,0,0,0,0,5,16,11,7.8,3.28,6,0,0,0,0,0,0,0,2,2,1.6,0.64,2,0,7,7,1.4,2.24,0,0,0,0,0,0,0,2,7,5,3,1.6,2,9.105,34.76333333,25.65833333,15.01766667,7.898266667,9.105,0,0.464,0.464,0.0928,0.14848,0,0,0,0,0,0,0,12,229,217,83.4,85.68,12,Te4+1 V2+1 O2-3,-2,4,6,3.380617019
PdLuO3,Pd,Lu,4.206,4.206,4.206,90,90,90,0,cubic,14.877,0.59,-1.321,-3.88,0.92,Pd1 Lu1 O3,8,71,63,28.2,24.24,8,41,87,46,72.8,17.04,87,15.9994,174.9668,158.9674,65.877,59.85312,15.9994,54.8,1936,1881.2,785.69,877.068,54.8,3,16,13,12.2,4.56,16,2,6,4,3.4,1.68,2,66,187,121,104.8,46.56,66,1.27,3.44,2.17,2.758,0.8184,3.44,0,2,2,1.6,0.64,2,0,4,4,2.4,1.92,4,0,10,10,2.2,3.12,0,0,14,14,2.8,4.48,0,6,17,11,9,3.6,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,0,9,9,3,2.4,2,9.105,28.865,19.76,14.118,6.0156,9.105,0,0,0,0,0,0,0,0.0022471,0.0022471,0.00044942,0.000719072,0,12,225,213,91,94.8,12,Pd0+1 Lu0+1 O0+3,0,0,0,0
HgLaO3,Hg,La,4.459,4.459,4.459,90,90,90,0,cubic,17.727,0,-1.32,-3.253,0.718,Hg1 La1 O3,8,80,72,32.2,29.04,8,13,87,74,69,22.4,87,15.9994,200.59,184.5906,77.498734,73.7992008,15.9994,54.8,1193,1138.2,318.344,349.8624,54.8,3,16,13,12.6,4.08,16,2,6,4,3.6,1.92,2,66,207,141,107.4,49.68,66,1.1,3.44,2.34,2.684,0.9072,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,10,10,2.2,3.12,0,0,14,14,2.8,4.48,0,3,26,23,9.4,6.64,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,0,9,9,3,2.4,2,9.105,36.8975,27.7925,17.89001724,10.54202069,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,Hg0+1 La0+1 O0+3,0,0,0,0
RhAlO3,Rh,Al,3.653,3.653,3.653,90,90,90,0,cubic,9.753,0.618,-1.32,-1.36,0.779,Rh1 Al1 O3,8,45,37,16.4,11.44,8,59,87,28,78.6,10.08,87,15.9994,102.9055,86.9061,35.57704772,26.93138091,15.9994,54.8,2237,2182.2,666.974,734.6088,54.8,9,16,7,14,2.4,16,2,5,3,2.8,0.96,2,66,142,76,92.2,31.44,66,1.61,3.44,1.83,2.842,0.7176,3.44,1,2,1,1.8,0.32,2,0,4,4,2.6,1.68,4,0,8,8,1.6,2.56,0,0,0,0,0,0,0,3,9,6,6,1.2,6,0,1,1,0.2,0.32,0,0,5,5,2.2,1.12,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,2,5,3,2.8,0.96,2,9.105,16.48,7.375,11.487,2.8584,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,97.2,102.24,12,Rh3+1 Al3+1 O2-3,-2,3,5,3.273268354
HgSmO3,Hg,Sm,4.416,4.416,4.416,90,90,90,0,cubic,17.223,0.251,-1.32,-3.464,0.712,Hg1 Sm1 O3,8,80,72,33.2,30.24,8,23,87,64,71,19.2,87,15.9994,200.59,184.5906,79.78964,76.548288,15.9994,54.8,1345,1290.2,348.744,398.5024,54.8,3,16,13,12.6,4.08,16,2,6,4,3.6,1.92,2,66,198,132,105.6,47.52,66,1.17,3.44,2.27,2.698,0.8904,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,10,10,2,3.2,0,0,14,14,4,4.8,0,6,26,20,10.4,6.24,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,8,8,1.6,2.56,0,0,8,8,2.8,2.08,2,9.105,33.23,24.125,17.15651724,9.66182069,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,166,154,73.6,73.92,12,Hg0+1 Sm0+1 O0+3,0,0,0,0
RhAlO3,Rh,Al,3.653,3.653,3.653,90,90,90,0,cubic,9.753,0.618,-1.32,-1.36,0.779,Rh1 Al1 O3,8,45,37,16.4,11.44,8,59,87,28,78.6,10.08,87,15.9994,102.9055,86.9061,35.57704772,26.93138091,15.9994,54.8,2237,2182.2,666.974,734.6088,54.8,9,16,7,14,2.4,16,2,5,3,2.8,0.96,2,66,142,76,92.2,31.44,66,1.61,3.44,1.83,2.842,0.7176,3.44,1,2,1,1.8,0.32,2,0,4,4,2.6,1.68,4,0,8,8,1.6,2.56,0,0,0,0,0,0,0,3,9,6,6,1.2,6,0,1,1,0.2,0.32,0,0,5,5,2.2,1.12,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,2,5,3,2.8,0.96,2,9.105,16.48,7.375,11.487,2.8584,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,97.2,102.24,12,Rh3+1 Al3+1 O2-3,-2,3,5,3.273268354
TbTeO3,Tb,Te,4.234,4.234,4.234,90,90,90,0,cubic,15.185,0.002,-1.32,0.9,1.096,Tb1 Te1 O3,8,65,57,28.2,24.24,8,29,90,61,76,18.8,87,15.9994,158.92535,142.92595,66.90471,61.086372,15.9994,54.8,1629,1574.2,503.212,538.0944,54.8,3,16,13,13.4,4.16,16,2,6,4,3.4,1.68,2,66,194,128,106,48,66,1.21,3.44,2.23,2.726,0.8568,3.44,2,2,0,2,0,2,0,4,4,3.2,1.28,4,0,10,10,2,3.2,0,0,9,9,1.8,2.88,0,6,16,10,9,3.6,6,0,0,0,0,0,0,0,2,2,1.6,0.64,2,0,0,0,0,0,0,0,5,5,1,1.6,0,2,5,3,2.6,0.96,2,9.105,34.76333333,25.65833333,18.763,11.5896,9.105,0,0.464,0.464,0.0928,0.14848,0,0,0,0,0,0,0,12,194,182,76.4,77.28,12,Tb0+1 Te0+1 O0+3,0,0,0,0
RuNbO3,Ru,Nb,3.993,3.993,3.993,90,90,90,0,cubic,12.729,0.613,-1.319,3.675,0.853,Ru1 Nb1 O3,8,44,36,21.8,16.56,8,47,87,40,72.8,17.04,87,15.9994,101.07,85.0706,48.394916,38.8746192,15.9994,54.8,2750,2695.2,1104.28,1259.376,54.8,5,16,11,12.2,4.56,16,2,5,3,3.2,1.44,2,66,164,98,101.6,42.72,66,1.6,3.44,1.84,2.824,0.7392,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,7,7,2.2,2.64,0,0,0,0,0,0,0,5,8,3,6.2,0.72,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,6,6,1.8,2.16,0,0,0,0,0,0,0,2,7,5,3.4,1.68,2,9.105,18.18,9.075,11.801,3.2352,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Ru2+1 Nb4+1 O2-3,-2,4,6,3.380617019
CrGaO3,Cr,Ga,3.788,3.788,3.788,90,90,90,0,cubic,10.869,0.6,-1.319,-2.49,0.972,Cr1 Ga1 O3,8,31,23,15.8,9.36,8,49,87,38,76.8,12.24,87,15.9994,69.723,53.7236,33.94346,21.532872,15.9994,54.8,2180,2125.2,529.462,660.2152,54.8,6,16,10,13.4,3.12,16,2,4,2,2.8,0.96,2,66,139,73,91.8,30.96,66,1.66,3.44,1.78,2.758,0.8184,3.44,1,2,1,1.8,0.32,2,0,4,4,2.6,1.68,4,0,10,10,3,3.6,0,0,0,0,0,0,0,6,13,7,7.4,2.24,6,0,1,1,0.2,0.32,0,0,5,5,2.2,1.12,2,0,5,5,1,1.6,0,0,0,0,0,0,0,2,6,4,3.4,1.68,2,9.105,18.8575,9.7525,11.4725,2.954,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,65.8,65.28,12,Cr3+1 Ga3+1 O2-3,-2,3,5,3.273268354
