formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
BeNdO3,Be,Nd,rhombohedral,-2.716,0.344,0.2,13.129,0.0,5.968,5.968,5.968,54.6,54.6,54.6,-5.982,Be1 Nd1 O3,4.0,60.0,56.0,17.6,16.96,8.0,19.0,87.0,68.0,69.4,21.12,87.0,9.012182,144.242,135.229818,40.2504764,41.59660944,15.9994,54.8,1560.0,1505.2,603.68,658.656,54.8,2.0,16.0,14.0,10.6,6.48,16.0,2.0,6.0,4.0,2.8,1.28,2.0,66.0,201.0,135.0,99.0,40.8,66.0,1.14,3.44,2.3,2.606,1.0008,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,2.0,6.0,4.0,5.2,1.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,10.0,10.0,3.2,2.72,2.0,7.89,34.81,26.92,14.003,8.3228,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Be0+1 Nd0+1 O0+3,0.0,0.0,0.0,0.0
InScO3,In,Sc,orthorhombic,-2.716,0.11,0.0,11.834,2.332,5.355,5.553,7.96,90.0,90.0,90.0,-2.53,In1 Sc1 O3,8.0,49.0,41.0,18.8,12.96,8.0,11.0,87.0,76.0,69.4,23.36,87.0,15.9994,114.818,98.8186,41.5544224,30.66602688,15.9994,54.8,1814.0,1759.2,481.63,532.948,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,170.0,104.0,102.0,43.2,66.0,1.36,3.44,2.08,2.692,0.8976,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,6.8,2.48,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.4,2.0,9.105,24.26,15.155,14.762,6.7884,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,12.0,194.0,182.0,73.8,74.16,12.0,In3+1 Sc3+1 O2-3,-2.0,3.0,5.0,3.273268354
AcBeO3,Ac,Be,cubic,-2.715,0.262,0.183,10.639,0.0,3.761,3.761,3.761,90.0,90.0,90.0,-0.08,Ac1 Be1 O3,4.0,89.0,85.0,23.4,26.24,8.0,14.0,87.0,73.0,68.4,22.32,87.0,9.012182,227.0,217.987818,56.8020764,68.07916944,15.9994,54.8,1560.0,1505.2,609.48,665.616,54.8,2.0,16.0,14.0,10.6,6.48,16.0,2.0,7.0,5.0,3.0,1.6,2.0,66.0,215.0,149.0,101.8,45.28,66.0,1.1,3.44,2.34,2.598,1.0104,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.6,1.68,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,2.4,2.0,7.89,44.5125,36.6225,15.9435,11.4276,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ac0+1 Be0+1 O0+3,0.0,0.0,0.0,0.0
CrCeO3,Cr,Ce,rhombohedral,-2.713,0.369,0.6,15.568,1.726,6.225,6.225,6.225,56.2,56.2,56.2,-5.24,Cr1 Ce1 O3,8.0,58.0,50.0,21.2,15.84,8.0,15.0,87.0,72.0,65.0,26.4,87.0,15.9994,140.116,124.1166,48.02206,38.427192,15.9994,54.8,2180.0,2125.2,683.08,753.936,54.8,3.0,16.0,13.0,11.4,5.52,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,204.0,138.0,108.2,50.64,66.0,1.12,3.44,2.32,2.62,0.984,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.2,1.52,0.0,0.0,1.0,1.0,0.2,0.32,0.0,4.0,6.0,2.0,5.6,0.64,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,2.8,3.36,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,6.8,6.08,2.0,9.105,37.24,28.135,15.149,8.8364,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Cr3+1 Ce3+1 O2-3,-2.0,3.0,5.0,3.273268354
TmThO3,Tm,Th,cubic,-2.711,1.161,0.013,18.888,0.0,4.554,4.554,4.554,90.0,90.0,90.0,1.886,Tm1 Th1 O3,8.0,90.0,82.0,36.6,34.32,8.0,16.0,87.0,71.0,62.8,29.04,87.0,15.9994,232.03806,216.03866,89.794094,88.5536328,15.9994,54.8,2023.0,1968.2,801.08,895.536,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,206.0,140.0,118.8,63.36,66.0,1.25,3.44,2.19,2.574,1.0392,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,13.0,13.0,2.6,4.16,0.0,4.0,15.0,11.0,7.4,3.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,1.0,1.0,0.2,0.32,0.0,1.0,8.0,7.0,3.0,2.0,2.0,9.105,32.37,23.265,17.893,10.5456,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Tm0+1 Th0+1 O0+3,0.0,0.0,0.0,0.0
SmPmO3,Sm,Pm,cubic,-2.711,0.978,0.0,17.265,1.193,4.42,4.42,4.42,90.0,90.0,90.0,3.17,Sm1 Pm1 O3,8.0,62.0,54.0,29.4,25.68,8.0,21.0,87.0,66.0,61.0,31.2,87.0,15.9994,150.36,134.3606,68.67164,63.206688,15.9994,54.8,1373.0,1318.2,576.48,626.016,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,199.0,133.0,119.0,63.6,66.0,1.155,3.44,2.285,2.529,1.0932,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.2,2.64,0.0,6.0,8.0,2.0,6.6,0.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.4,4.08,0.0,2.0,9.0,7.0,4.6,3.12,2.0,9.105,33.8425,24.7375,18.8775,11.727,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64,12.0,Sm3+1 Pm3+1 O2-3,-2.0,3.0,5.0,3.273268354
ThKO3,Th,K,orthorhombic,-2.71,0.338,0.185,19.47,0.0,5.924,5.94,11.066,90.0,90.0,90.0,-3.539,Th1 K1 O3,8.0,90.0,82.0,26.6,25.36,8.0,3.0,87.0,84.0,56.0,37.2,87.0,15.9994,232.03806,216.03866,63.826912,67.2844592,15.9994,54.8,2023.0,1968.2,504.786,607.2856,54.8,1.0,16.0,15.0,10.4,6.72,16.0,2.0,7.0,5.0,3.4,1.68,2.0,66.0,206.0,140.0,121.4,66.48,66.0,0.82,3.44,2.62,2.488,1.1424,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.6,1.68,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.0,2.0,2.0,9.105,73.10666667,64.00166667,26.55833333,20.944,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Th0+1 K0+1 O0+3,0.0,0.0,0.0,0.0
NdBeO3,Nd,Be,cubic,-2.709,0.351,0.2,9.542,0.0,3.627,3.627,3.627,90.0,90.0,90.0,-0.443,Nd1 Be1 O3,4.0,60.0,56.0,17.6,16.96,8.0,19.0,87.0,68.0,69.4,21.12,87.0,9.012182,144.242,135.229818,40.2504764,41.59660944,15.9994,54.8,1560.0,1505.2,603.68,658.656,54.8,2.0,16.0,14.0,10.6,6.48,16.0,2.0,6.0,4.0,2.8,1.28,2.0,66.0,201.0,135.0,99.0,40.8,66.0,1.14,3.44,2.3,2.606,1.0008,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,2.0,6.0,4.0,5.2,1.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,10.0,10.0,3.2,2.72,2.0,7.89,34.81,26.92,14.003,8.3228,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Nd0+1 Be0+1 O0+3,0.0,0.0,0.0,0.0
GaTbO3,Ga,Tb,rhombohedral,-2.708,0.139,0.0,13.53,3.176,5.972,5.972,5.972,55.6,55.6,55.6,-4.648,Ga1 Tb1 O3,8.0,65.0,57.0,24.0,19.2,8.0,29.0,87.0,58.0,72.8,17.52,87.0,15.9994,158.92535,142.92595,55.32931,47.195892,15.9994,54.8,1629.0,1574.2,419.262,483.8952,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,194.0,128.0,102.8,44.16,66.0,1.21,3.44,2.23,2.668,0.9264,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,9.0,9.0,1.8,2.88,0.0,6.0,13.0,7.0,8.4,2.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,2.0,5.0,3.0,3.2,1.44,2.0,9.105,31.73666667,22.63166667,15.58183333,7.7722,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.8,56.16,12.0,Ga3+1 Tb3+1 O2-3,-2.0,3.0,5.0,3.273268354
ZrBeO3,Zr,Be,cubic,-2.706,0.661,0.0,8.145,0.944,3.44,3.44,3.44,90.0,90.0,90.0,3.63,Zr1 Be1 O3,4.0,40.0,36.0,13.6,10.56,8.0,44.0,87.0,43.0,74.4,15.12,87.0,9.012182,91.224,82.211818,29.6468764,24.63084944,15.9994,54.8,2128.0,2073.2,770.48,858.816,54.8,2.0,16.0,14.0,10.8,6.24,16.0,2.0,5.0,3.0,2.6,0.96,2.0,66.0,175.0,109.0,93.8,33.36,66.0,1.33,3.44,2.11,2.644,0.9552,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.08,2.0,7.89,23.195,15.305,11.68,4.606,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Zr4+1 Be2+1 O2-3,-2.0,4.0,6.0,3.380617019
UGdO3,U,Gd,cubic,-2.706,0.909,0.6,16.31,0.0,4.337,4.337,4.337,90.0,90.0,90.0,2.735,U1 Gd1 O3,8.0,92.0,84.0,36.0,33.6,8.0,20.0,87.0,67.0,61.6,30.48,87.0,15.9994,238.02891,222.02951,88.655422,87.1872264,15.9994,54.8,1586.0,1531.2,631.68,692.256,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,196.0,130.0,118.0,62.4,66.0,1.2,3.44,2.24,2.58,1.032,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,7.0,7.0,2.0,2.4,0.0,6.0,10.0,4.0,6.8,1.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,11.0,11.0,3.6,4.32,0.0,2.0,20.0,18.0,8.4,7.68,2.0,9.105,32.05,22.945,15.878,8.1276,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.6,55.92,12.0,U3+1 Gd3+1 O2-3,-2.0,3.0,5.0,3.273268354
NdFeO3,Nd,Fe,orthorhombic,-2.706,-0.036,1.0,11.914,1.081,5.431,5.648,7.769,90.0,90.0,90.0,3.83,Nd1 Fe1 O3,8.0,60.0,52.0,22.0,16.8,8.0,19.0,87.0,68.0,67.0,24.0,87.0,15.9994,144.242,128.2426,49.61704,40.341168,15.9994,54.8,1811.0,1756.2,653.88,718.896,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,201.0,135.0,106.2,48.24,66.0,1.14,3.44,2.3,2.658,0.9384,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,8.0,2.0,6.4,0.64,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,4.0,2.4,2.0,9.105,34.81,25.705,14.571,8.0956,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Nd3+1 Fe3+1 O2-3,-2.0,3.0,5.0,3.273268354
PrInO3,Pr,In,orthorhombic,-2.705,0.005,0.0,13.896,2.989,5.67,5.968,8.212,90.0,90.0,90.0,3.343,Pr1 In1 O3,8.0,59.0,51.0,26.4,22.08,8.0,17.0,87.0,70.0,70.6,21.44,87.0,15.9994,140.90765,124.90825,60.74477,53.694444,15.9994,54.8,1204.0,1149.2,359.63,365.796,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,203.0,137.0,108.6,51.12,66.0,1.13,3.44,2.31,2.646,0.9528,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,3.0,3.0,0.6,0.96,0.0,5.0,13.0,8.0,7.2,2.32,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.2,3.52,0.0,2.0,11.0,9.0,4.4,2.88,2.0,9.105,35.675,26.57,17.45,10.014,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.8,74.16,12.0,Pr3+1 In3+1 O2-3,-2.0,3.0,5.0,3.273268354
VBaO3,V,Ba,orthorhombic,-2.704,0.162,0.2,16.597,1.269,5.416,5.953,10.295,90.0,90.0,90.0,-13.06,V1 Ba1 O3,8.0,56.0,48.0,20.6,15.12,8.0,9.0,87.0,78.0,63.2,28.56,87.0,15.9994,137.327,121.3276,47.25334,37.504728,15.9994,54.8,2183.0,2128.2,669.48,737.616,54.8,2.0,16.0,14.0,11.0,6.0,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,215.0,149.0,113.2,56.64,66.0,0.89,3.44,2.55,2.568,1.0464,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.6,1.76,2.0,9.105,63.59,54.485,20.783,17.1228,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,V4+1 Ba2+1 O2-3,-2.0,4.0,6.0,3.380617019
LiNbO3,Li,Nb,rhombohedral,-2.704,0.033,0.0,10.725,2.613,5.467,5.467,5.467,56.9,56.9,56.9,4.763,Li1 Nb1 O3,3.0,41.0,38.0,13.6,10.96,8.0,1.0,87.0,86.0,61.8,30.24,87.0,6.941,92.90638,85.96538,29.569116,25.3349056,15.9994,54.8,2750.0,2695.2,673.618,830.5528,54.8,1.0,16.0,15.0,10.8,6.24,16.0,2.0,5.0,3.0,2.6,0.96,2.0,66.0,164.0,98.0,98.0,38.4,66.0,0.98,3.44,2.46,2.58,1.032,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.52,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.68,2.0,9.105,18.18,9.075,12.41766667,3.9752,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,Li+1 Nb5+1 O2-3,-2.0,5.0,7.0,3.683941988
EuGeO3,Eu,Ge,rhombohedral,-2.704,-0.212,0.0,10.559,1.791,5.284,5.284,5.284,60.5,60.5,60.5,4.364,Eu1 Ge1 O3,8.0,63.0,55.0,23.8,18.96,8.0,25.0,87.0,62.0,73.0,19.2,87.0,15.9994,151.964,135.9646,54.52044,46.225248,15.9994,54.8,1211.4,1156.6,494.16,527.232,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,103.2,44.64,66.0,1.185,3.44,2.255,2.703,0.8844,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,7.0,7.0,1.4,2.24,0.0,6.0,14.0,8.0,8.2,2.64,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.24,0.0,2.0,7.0,5.0,3.4,1.68,2.0,9.105,36.46,27.355,17.356,9.9012,9.105,0.0,0.383,0.383,0.0766,0.12256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Eu2+1 Ge4+1 O2-3,-2.0,4.0,6.0,3.380617019
NbSrO3,Nb,Sr,orthorhombic,-2.703,0.318,0.0,15.624,0.0,5.672,6.217,8.862,90.0,90.0,90.0,-14.053,Nb1 Sr1 O3,8.0,41.0,33.0,20.6,15.12,8.0,8.0,87.0,79.0,63.2,28.56,87.0,15.9994,92.90638,76.90698,45.704916,35.6466192,15.9994,54.8,2750.0,2695.2,792.88,885.696,54.8,2.0,16.0,14.0,11.0,6.0,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,195.0,129.0,111.4,54.48,66.0,0.95,3.44,2.49,2.574,1.0392,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.0,1.2,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.6,1.76,2.0,9.105,54.23,45.125,19.945,13.714,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Nb4+1 Sr2+1 O2-3,-2.0,4.0,6.0,3.380617019
NpSiO3,Np,Si,tetragonal,-2.702,0.447,0.886,11.51,0.0,3.576,3.576,4.499,90.0,90.0,90.0,4.25,Np1 Si1 O3,8.0,93.0,85.0,26.2,26.72,8.0,22.0,87.0,65.0,72.2,20.08,87.0,15.9994,237.0,221.0006,62.61674,69.753304,15.9994,54.8,1687.0,1632.2,553.68,598.656,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,7.0,5.0,3.2,1.52,2.0,66.0,190.0,124.0,99.8,40.56,66.0,1.36,3.44,2.08,2.716,0.8688,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,0.8,1.28,0.0,4.0,7.0,3.0,5.8,0.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,19.0,17.0,5.8,5.28,2.0,9.105,20.44,11.335,13.24175,4.9641,9.105,0.0,0.773,0.773,0.1546,0.24736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,65.0,64.8,12.0,Np0+1 Si0+1 O0+3,0.0,0.0,0.0,0.0
