formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
CrVO3,Cr,V,cubic,-1.913,0.643,0.89,10.584,0.0,3.754,3.754,3.754,90.0,90.0,90.0,1.672,Cr1 V1 O3,8.0,24.0,16.0,14.2,7.44,8.0,46.0,87.0,41.0,71.2,18.96,87.0,15.9994,51.9961,35.9967,30.18716,17.025312,15.9994,54.8,2183.0,2128.2,905.48,1020.816,54.8,5.0,16.0,11.0,11.8,5.04,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,153.0,87.0,98.0,38.4,66.0,1.63,3.44,1.81,2.722,0.8616,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.6,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.8,0.32,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,7.0,7.0,2.4,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.8,2.16,2.0,9.105,13.01,3.905,10.303,1.4376,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,Cr3+1 V3+1 O2-3,-2.0,3.0,5.0,3.273268354
BiGdO3,Bi,Gd,cubic,-1.912,0.721,0.0,16.64,0.0,4.366,4.366,4.366,90.0,90.0,90.0,-1.812,Bi1 Gd1 O3,8.0,83.0,75.0,34.2,31.44,8.0,27.0,87.0,60.0,74.8,19.12,87.0,15.9994,208.9804,192.981,82.84572,80.215584,15.9994,54.8,1586.0,1531.2,458.96,484.992,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,196.0,130.0,108.4,50.88,66.0,1.2,3.44,2.24,2.708,0.8784,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,14.0,14.0,4.2,5.04,0.0,6.0,29.0,23.0,11.4,7.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,7.0,7.0,1.4,2.24,0.0,2.0,16.0,14.0,5.0,4.4,2.0,9.105,32.95,23.845,18.463,11.2296,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,48.4,58.24,12.0,Bi3+1 Gd3+1 O2-3,-2.0,3.0,5.0,3.273268354
ThSnO3,Th,Sn,cubic,-1.912,1.245,0.002,14.743,0.0,4.193,4.193,4.193,90.0,90.0,90.0,-0.453,Th1 Sn1 O3,8.0,90.0,82.0,32.8,29.76,8.0,16.0,87.0,71.0,71.4,22.16,87.0,15.9994,232.03806,216.03866,79.749252,76.4998224,15.9994,54.8,2023.0,1968.2,538.496,593.8016,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,7.0,5.0,3.6,1.92,2.0,66.0,206.0,140.0,108.6,51.12,66.0,1.3,3.44,2.14,2.716,0.8688,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,7.2,2.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.6,1.92,2.0,9.105,33.285,24.18,18.594,11.3868,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,80.4,82.08,12.0,Th4+1 Sn2+1 O2-3,-2.0,4.0,6.0,3.380617019
TaPbO3,Ta,Pb,rhombohedral,-1.911,0.544,0.0,15.337,0.0,5.603,5.603,5.603,71.4,71.4,71.4,-1.098,Ta1 Pb1 O3,8.0,82.0,74.0,35.8,33.36,8.0,48.0,87.0,39.0,78.0,12.0,87.0,15.9994,207.2,191.2006,87.229216,85.4757792,15.9994,54.8,3290.0,3235.2,811.002,991.5992,54.8,5.0,16.0,11.0,13.4,3.36,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,170.0,104.0,102.8,44.16,66.0,1.5,3.44,1.94,2.83,0.732,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.6,3.12,0.0,0.0,14.0,14.0,5.6,6.72,0.0,6.0,28.0,22.0,13.0,8.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.4,1.68,2.0,9.105,28.11,19.005,14.709,6.7248,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Ta4+1 Pb2+1 O2-3,-2.0,4.0,6.0,3.380617019
YAsO3,Y,As,cubic,-1.911,0.751,0.0,12.728,0.0,3.992,3.992,3.992,90.0,90.0,90.0,2.181,Y1 As1 O3,8.0,39.0,31.0,19.2,13.44,8.0,12.0,87.0,75.0,71.4,23.76,87.0,15.9994,88.90585,72.90645,42.36513,31.638876,15.9994,54.8,1799.0,1744.2,610.68,667.056,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,190.0,124.0,101.4,42.48,66.0,1.22,3.44,2.22,2.744,0.8352,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,7.2,3.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,32.365,23.26,16.371,8.7192,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64,12.0,Y3+1 As3+1 O2-3,-2.0,3.0,5.0,3.273268354
YReO3,Y,Re,cubic,-1.911,0.761,0.161,12.3,0.0,3.947,3.947,3.947,90.0,90.0,90.0,0.414,Y1 Re1 O3,8.0,75.0,67.0,27.6,23.52,8.0,12.0,87.0,75.0,65.4,25.92,87.0,15.9994,186.207,170.2076,64.62221,58.347372,15.9994,54.8,3459.0,3404.2,1084.48,1235.616,54.8,3.0,16.0,13.0,11.6,5.28,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,190.0,124.0,107.8,50.16,66.0,1.22,3.44,2.22,2.688,0.9024,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.2,1.52,0.0,0.0,14.0,14.0,2.8,4.48,0.0,3.0,21.0,18.0,8.4,5.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,2.8,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.4,2.0,9.105,32.365,23.26,14.867,6.9992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Y3+1 Re3+1 O2-3,-2.0,3.0,5.0,3.273268354
SnYO3,Sn,Y,cubic,-1.911,0.922,0.0,16.31,0.0,4.336,4.336,4.336,90.0,90.0,90.0,-2.492,Sn1 Y1 O3,8.0,50.0,42.0,22.6,17.52,8.0,12.0,87.0,75.0,70.6,23.44,87.0,15.9994,118.71,102.7106,51.12281,42.148092,15.9994,54.8,1799.0,1744.2,493.696,526.6752,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,190.0,124.0,105.4,47.28,66.0,1.22,3.44,2.22,2.7,0.888,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,7.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,33.285,24.18,18.593,11.3856,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,74.2,74.64,12.0,Sn3+1 Y3+1 O2-3,-2.0,3.0,5.0,3.273268354
RuEuO3,Ru,Eu,rhombohedral,-1.91,0.35,0.4,14.555,0.235,5.794,5.794,5.794,62.6,62.6,62.6,-10.44,Ru1 Eu1 O3,8.0,63.0,55.0,26.2,21.84,8.0,25.0,87.0,62.0,68.4,22.32,87.0,15.9994,151.964,135.9646,60.20644,53.048448,15.9994,54.8,2607.0,2552.2,773.28,862.176,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,198.0,132.0,108.4,50.88,66.0,1.185,3.44,2.255,2.741,0.8388,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,7.0,7.0,1.4,2.24,0.0,6.0,9.0,3.0,7.0,1.2,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,7.0,7.0,1.4,2.24,0.0,2.0,7.0,5.0,3.4,1.68,2.0,9.105,36.46,27.355,15.457,8.4012,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Ru4+1 Eu2+1 O2-3,-2.0,4.0,6.0,3.380617019
HfTaO3,Hf,Ta,cubic,-1.91,1.27,0.318,12.648,0.0,3.984,3.984,3.984,90.0,90.0,90.0,0.687,Hf1 Ta1 O3,8.0,73.0,65.0,33.8,30.96,8.0,45.0,87.0,42.0,70.8,19.44,87.0,15.9994,180.94788,164.94848,81.487216,78.5853792,15.9994,54.8,3290.0,3235.2,1192.08,1364.736,54.8,4.0,16.0,12.0,11.4,5.52,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,175.0,109.0,108.6,51.12,66.0,1.3,3.44,2.14,2.624,0.9792,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,3.0,3.0,1.0,1.2,0.0,0.0,14.0,14.0,5.6,6.72,0.0,6.0,19.0,13.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.2,2.64,2.0,9.105,22.2,13.095,13.527,5.3064,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Hf0+1 Ta0+1 O0+3,0.0,0.0,0.0,0.0
DyRuO3,Dy,Ru,cubic,-1.91,0.585,0.128,11.963,0.0,3.911,3.911,3.911,90.0,90.0,90.0,0.667,Dy1 Ru1 O3,8.0,66.0,58.0,26.8,22.56,8.0,31.0,87.0,56.0,69.6,20.88,87.0,15.9994,162.5,146.5006,62.31364,55.577088,15.9994,54.8,2607.0,2552.2,891.28,1003.776,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,192.0,126.0,107.2,49.44,66.0,1.22,3.44,2.22,2.748,0.8304,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,10.0,10.0,2.0,3.2,0.0,6.0,12.0,6.0,7.6,1.92,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,4.0,4.0,0.8,1.28,0.0,2.0,4.0,2.0,2.8,0.96,2.0,9.105,31.24,22.135,14.413,6.7308,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Dy3+1 Ru3+1 O2-3,-2.0,3.0,5.0,3.273268354
LiHoO3,Li,Ho,cubic,-1.91,0.709,0.4,16.131,0.0,4.321,4.321,4.321,90.0,90.0,90.0,-1.927,Li1 Ho1 O3,3.0,67.0,64.0,18.8,19.28,8.0,1.0,87.0,86.0,59.0,33.6,87.0,6.941,164.93032,157.98932,43.973904,48.3825664,15.9994,54.8,1747.0,1692.2,473.018,509.5928,54.8,1.0,16.0,15.0,10.4,6.72,16.0,2.0,6.0,4.0,2.8,1.28,2.0,66.0,192.0,126.0,103.6,45.12,66.0,0.98,3.44,2.46,2.506,1.1208,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.2,3.52,0.0,1.0,13.0,12.0,6.4,2.64,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6,0.96,0.0,1.0,3.0,2.0,2.0,0.4,2.0,9.105,30.73333333,21.62833333,14.92833333,6.988,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Li0+1 Ho0+1 O0+3,0.0,0.0,0.0,0.0
EuZnO3,Eu,Zn,rhombohedral,-1.909,0.109,-0.011,11.16,0.0,5.295,5.295,5.295,62.8,62.8,62.8,-0.55,Eu1 Zn1 O3,8.0,63.0,55.0,23.4,18.48,8.0,25.0,87.0,62.0,71.0,19.2,87.0,15.9994,151.964,135.9646,53.06844,44.482848,15.9994,54.8,1095.0,1040.2,390.416,402.7392,54.8,3.0,16.0,13.0,12.6,4.08,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,103.6,45.12,66.0,1.185,3.44,2.255,2.631,0.9708,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,7.0,7.0,1.4,2.24,0.0,6.0,12.0,6.0,7.8,2.16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,7.0,7.0,2.6,1.76,2.0,9.105,36.46,27.355,15.547,8.3652,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Eu0+1 Zn0+1 O0+3,0.0,0.0,0.0,0.0
NdSrO3,Nd,Sr,cubic,-1.908,1.143,0.0,16.974,0.0,4.395,4.395,4.395,90.0,90.0,90.0,-2.383,Nd1 Sr1 O3,8.0,60.0,52.0,24.4,19.68,8.0,8.0,87.0,79.0,57.6,35.28,87.0,15.9994,144.242,128.2426,55.97204,47.967168,15.9994,54.8,1294.0,1239.2,501.68,536.256,54.8,2.0,16.0,14.0,10.6,6.48,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,201.0,135.0,118.8,63.36,66.0,0.95,3.44,2.49,2.482,1.1496,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,2.0,6.0,4.0,5.2,1.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,10.0,10.0,3.2,2.72,2.0,9.105,54.23,45.125,23.271,16.9992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Nd0+1 Sr0+1 O0+3,0.0,0.0,0.0,0.0
InTmO3,In,Tm,cubic,-1.908,0.98,-0.106,15.23,0.0,4.239,4.239,4.239,90.0,90.0,90.0,-3.852,In1 Tm1 O3,8.0,69.0,61.0,28.4,24.48,8.0,37.0,87.0,50.0,74.6,15.04,87.0,15.9994,168.93421,152.93481,66.350082,60.4208184,15.9994,54.8,1818.0,1763.2,482.43,534.228,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,190.0,124.0,106.0,48.0,66.0,1.25,3.44,2.19,2.67,0.924,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,13.0,13.0,2.6,4.16,0.0,6.0,15.0,9.0,9.2,3.84,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.32,0.0,1.0,5.0,4.0,2.4,1.04,2.0,9.105,29.78,20.675,16.271,8.5992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.8,74.16,12.0,In3+1 Tm3+1 O2-3,-2.0,3.0,5.0,3.273268354
FeSiO3,Fe,Si,cubic,-1.908,0.594,0.8,8.664,0.0,3.512,3.512,3.512,90.0,90.0,90.0,3.687,Fe1 Si1 O3,8.0,26.0,18.0,12.8,5.76,8.0,55.0,87.0,32.0,78.8,9.84,87.0,15.9994,55.845,39.8456,26.38574,12.463608,15.9994,54.8,1811.0,1756.2,732.48,813.216,54.8,8.0,16.0,8.0,14.0,2.4,16.0,2.0,4.0,2.0,2.6,0.72,2.0,66.0,132.0,66.0,88.2,26.64,66.0,1.83,3.44,1.61,2.81,0.756,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.8,0.96,2.0,9.105,20.44,11.335,11.697,3.4972,9.105,0.0,0.773,0.773,0.1546,0.24736,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.4,103.68,12.0,Fe2+1 Si4+1 O2-3,-2.0,4.0,6.0,3.380617019
TbKO3,Tb,K,orthorhombic,-1.907,0.45,0.4,18.124,0.0,5.962,6.011,10.114,90.0,90.0,90.0,-3.824,Tb1 K1 O3,8.0,65.0,57.0,21.6,17.36,8.0,3.0,87.0,84.0,58.6,34.08,87.0,15.9994,158.92535,142.92595,49.20437,43.888392,15.9994,54.8,1629.0,1574.2,425.986,481.2056,54.8,1.0,16.0,15.0,10.4,6.72,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,119.0,63.6,66.0,0.82,3.44,2.62,2.47,1.164,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.8,2.88,0.0,1.0,11.0,10.0,6.0,2.0,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,1.0,5.0,4.0,2.4,1.04,2.0,9.105,73.10666667,64.00166667,26.43166667,20.792,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Tb0+1 K0+1 O0+3,0.0,0.0,0.0,0.0
PdHfO3,Pd,Hf,cubic,-1.905,0.658,0.394,13.454,0.0,4.067,4.067,4.067,90.0,90.0,90.0,-0.19,Pd1 Hf1 O3,8.0,72.0,64.0,28.4,24.48,8.0,45.0,87.0,42.0,73.6,16.08,87.0,15.9994,178.49,162.4906,66.58164,60.698688,15.9994,54.8,2506.0,2451.2,899.69,1013.868,54.8,4.0,16.0,12.0,12.4,4.32,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,175.0,109.0,102.4,43.68,66.0,1.3,3.44,2.14,2.764,0.8112,3.44,0.0,2.0,2.0,1.6,0.64,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,18.0,12.0,9.2,3.84,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.08,2.0,9.105,22.2,13.095,12.785,4.416,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Pd2+1 Hf4+1 O2-3,-2.0,4.0,6.0,3.380617019
DyReO3,Dy,Re,cubic,-1.905,0.788,0.162,12.263,0.0,3.943,3.943,3.943,90.0,90.0,90.0,0.216,Dy1 Re1 O3,8.0,75.0,67.0,33.0,30.0,8.0,31.0,87.0,56.0,69.2,21.36,87.0,15.9994,186.207,170.2076,79.34104,76.009968,15.9994,54.8,3459.0,3404.2,1061.68,1208.256,54.8,3.0,16.0,13.0,11.6,5.28,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,192.0,126.0,108.2,50.64,66.0,1.22,3.44,2.22,2.688,0.9024,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,14.0,14.0,4.8,5.76,0.0,6.0,21.0,15.0,10.2,5.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,4.0,4.0,0.8,1.28,0.0,2.0,5.0,3.0,3.0,1.2,2.0,9.105,31.24,22.135,14.642,6.6444,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Dy3+1 Re3+1 O2-3,-2.0,3.0,5.0,3.273268354
